item_id,mse_fcst,mse_naive_insample,weights,msse,rmsse,wrmsse
2712,1.3837034752098538,5.674097664543525,7.655116e-05,0.24386317561228854,0.4938250455498268,3.780287893321499e-05
2713,15.22500628344274,17.83845126835781,0.00012629482,0.8534937284857879,0.9238472430471327,0.00011667712200932384
2714,1.944425735075766,4.738322717622081,0.00011997081,0.41036160915007763,0.6405947308166666,7.685267072528754e-05
2715,3.2505460388530145,10.343418259023355,0.00014644,0.3142622639297521,0.5605909952271372,8.209294392799122e-05
2716,11.925761323107562,14.314225053078557,7.148212e-05,0.8331405492707893,0.9127653308878407,6.52464024766506e-05
2717,12.55963793250562,24.61015561015561,0.00019842898,0.510343702472274,0.7143834421879289,0.00014175438114229908
2718,2.6434306188003203,4.129464285714286,0.0001933163,0.6401388741743479,0.8000867916509733,0.00015466981846741054
2719,9.156461634145046,10.820224719101123,0.00014445113,0.84623581042462,0.9199107622071937,0.00013288214819608406
2720,7.194432749365974,9.210055865921788,0.00018764703,0.781149740468585,0.8838267593078323,0.00016584747011416843
2721,0.8380290106811474,2.0567282321899736,7.900929e-05,0.40745733809897994,0.6383238504857702,5.0433513603113947e-05
2722,8.525565421004154,17.141093474426807,3.154915e-05,0.49737581991041835,0.7052487645578817,2.2249998244818332e-05
2723,13.475384600282537,16.008492569002122,0.00023598025,0.8417647409460312,0.9174773789832811,0.00021650653725609678
2724,1.0063628323996696,2.170343137254902,1.612379e-05,0.4636883519131171,0.6809466586401002,1.0979440560449199e-05
2725,4.2705912945461115,15.92515923566879,0.00016442445,0.26816631666582924,0.5178477736418582,8.514683410930863e-05
2726,1.7480605343795141,3.212121212121212,0.00012487342,0.5442075248539997,0.7377042258615574,9.211964876617024e-05
2727,5.230447903772742,5.86624203821656,0.00046967686,0.8916181551490994,0.9442553442523369,0.00044349488438180597
2728,13.784494112175603,26.99113475177305,0.00016721268,0.5107045049771425,0.7146359247736868,0.00011949618952406872
2729,11.831370975044237,22.87579617834395,0.00026319423,0.5172004018048016,0.7191664632091805,0.00018928046597990424
2730,1.5311924701492725,4.226114649681529,0.00012394035,0.3623168316705889,0.6019275967012884,7.460311702315944e-05
2731,18.435202111221695,24.84024322830293,0.00022408791,0.7421506279864707,0.8614816469237582,0.00019304762278967135
2732,5.364347665404673,11.427813163481954,0.00022909966,0.4694115653331353,0.6851361655416647,0.00015696446501602246
2733,9.406487165312578,16.50371549893843,0.0003622041,0.5699617862364165,0.7549581354197175,0.00027344892952051636
2734,0.471722644572046,1.220276008492569,0.0,0.3865704490533861,0.6217478983103892,0.0
2735,24.401218346678327,27.25318761384335,0.00023093028,0.8953528186289534,0.9462308484872777,0.00021851335472937778
2736,2.021196196299664,2.246677299308878,0.0001344631,0.8996379662185678,0.948492470301461,0.00012753723964595046
2737,1.668629844262952,4.0087655222790355,8.2850616e-05,0.4162453091829412,0.6451707597085761,5.345279506631126e-05
2738,3.304523464217116,4.265923566878981,5.7941957e-05,0.7746326000479092,0.8801321491957382,5.0996579577197376e-05
2739,3.3520890863381845,6.130042462845011,0.00012007993,0.5468296682536271,0.7394793223976092,8.879662574240156e-05
2740,1.2912621573320113,3.4572697003329633,0.00017692512,0.37349187921545496,0.6111398196938692,0.00010812598888997513
2741,4.2559042502674345,5.375796178343949,0.00012828915,0.791678871199037,0.88976337933129,0.0001141469842832829
2742,0.852017767534111,2.0690021231422504,0.0,0.41180130170196644,0.6417174625191109,0.0
2743,1.0593909507509816,1.686836518046709,0.00010901971,0.628034157084597,0.7924860611295299,8.639660142702395e-05
2744,10.731875978370045,43.554140127388536,0.00020031964,0.2464031191289993,0.4963900876619106,9.943668481037715e-05
2745,41.96492629423464,65.78730512249443,0.00013856089,0.6378879058216007,0.7986788502405712,0.00011066565397695927
2746,2.6899767634463823,4.820594479830149,0.00013420667,0.5580176417455389,0.7470057842785014,0.0001002531572908093
2747,6.0676476398515025,9.039808917197453,6.308739e-05,0.6712141479349557,0.8192766003828962,5.168602324744981e-05
2748,3.3188602098059516,3.529045643153527,1.6205634e-06,0.9404412822612985,0.9697635187308804,1.5715632193806295e-06
2749,30.865010312910748,34.17887473460722,0.00019496684,0.9030434896576313,0.9502860041364554,0.0001852742562020184
2750,1.4529495183617842,2.894904458598726,0.00010175719,0.501898953537514,0.7084482716031665,7.208970691554327e-05
2751,5.983914434139311,20.291932059447984,0.00010063863,0.294891310330067,0.5430389583907097,5.4650696864163264e-05
2752,6.734846600032806,5.824309978768578,0.00013861548,1.156333818870118,1.075329632656944,0.0001490573292282822
